,CorrTime,fltLongitude,fltLatitude,fltSpeed,dtTime,srtAngle,NoOfSat,DoorOpen,IgniStat,ExtBatLevel,IntBatLevel,odo,din3,din4,an1,an2,an3,an4,odometer,zzentrydt,angles,angles_cross,lat_long,distances,deltaT,speed
106,2018-06-19 10:44:43,81.191059,24.493898,0,19-06-2018 05:14,178,,1,1,14289,4003,9,1,1,13805,,300,300,,19-06-2018 05:20,69.49502054138671,69.49502054138671,"24.493898, 81.191059",0.008419412999457879,0.008333333333333333,1.0103295599349456
107,2018-06-19 10:45:13,81.19107199999999,24.493859,0,19-06-2018 05:15,266,,1,1,14325,4003,5,1,1,13820,,300,12,,19-06-2018 05:31,,,"24.493859, 81.19107199999999",0.004516346031403775,0.008333333333333333,0.541961523768453
108,2018-06-19 10:45:43,81.19107199999999,24.493859,0,19-06-2018 05:15,266,,1,1,14293,4003,0,1,1,13811,,300,12,,19-06-2018 05:31,,,"24.493859, 81.19107199999999",0.0,0.008333333333333333,0.0
109,2018-06-19 10:46:13,81.190995,24.493873999999998,0,19-06-2018 05:16,74,,1,1,14329,4003,8,1,1,13863,,300,12,,19-06-2018 05:31,78.97654403744134,78.97654403744134,"24.493873999999998, 81.190995",0.007979587304209492,0.008333333333333333,0.9575504765051391
110,2018-06-19 10:46:43,81.190995,24.493875,0,19-06-2018 05:16,172,,1,1,14325,4003,0,1,1,13855,,300,12,,19-06-2018 05:31,,,"24.493875, 81.190995",0.00011076540746108248,0.008333333333333333,0.013291848895329897
111,2018-06-19 10:47:13,81.190995,24.493875,0,19-06-2018 05:17,172,,1,1,14337,4003,0,1,1,13805,,300,12,,19-06-2018 05:31,,,"24.493875, 81.190995",0.0,0.008333333333333333,0.0
112,2018-06-19 10:47:43,81.190995,24.493875,0,19-06-2018 05:17,172,,1,1,14322,4003,0,1,1,13853,,300,12,,19-06-2018 05:31,,,"24.493875, 81.190995",0.0,0.008333333333333333,0.0
113,2018-06-19 10:48:13,81.190995,24.493875,0,19-06-2018 05:18,172,,1,1,14327,4003,0,1,1,13860,,300,300,,19-06-2018 05:20,,,"24.493875, 81.190995",0.0,0.008333333333333333,0.0
114,2018-06-19 10:48:43,81.190758,24.493774,4,19-06-2018 05:18,245,,1,1,14333,4003,27,1,1,13859,,300,300,,19-06-2018 05:20,1.7322712255902895,1.7322712255902895,"24.493774, 81.190758",0.02649952160271473,0.008333333333333333,3.1799425923257676
115,2018-06-19 10:49:13,81.190451,24.493654,4,19-06-2018 05:19,247,,1,1,14330,4003,34,1,1,13867,,300,300,,19-06-2018 05:20,0.57803350044509,0.57803350044509,"24.493654, 81.190451",0.03383740383709518,0.008333333333333333,4.060488460451421
116,2018-06-19 10:49:43,81.190138,24.493528,0,19-06-2018 05:19,246,,1,1,14334,4003,35,1,1,13865,,300,300,,19-06-2018 05:20,,,"24.493528, 81.190138",0.03465976692789967,0.008333333333333333,4.1591720313479605
117,2018-06-19 10:50:13,81.190138,24.493528,0,19-06-2018 05:20,246,,1,1,14271,4003,0,1,1,13819,,300,300,,19-06-2018 05:21,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
118,2018-06-19 10:50:43,81.190138,24.493528,0,19-06-2018 05:20,246,,1,1,14305,4003,0,1,1,13821,,300,300,,19-06-2018 05:21,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
119,2018-06-19 10:51:13,81.190138,24.493528,0,19-06-2018 05:21,246,,1,1,14302,4003,0,1,1,13812,,300,300,,19-06-2018 05:22,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
120,2018-06-19 10:51:43,81.190138,24.493528,0,19-06-2018 05:21,246,,1,1,14338,4003,0,1,1,13859,,300,300,,19-06-2018 05:22,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
121,2018-06-19 10:52:13,81.190138,24.493528,0,19-06-2018 05:22,246,,1,1,14339,4003,0,1,1,13866,,300,300,,19-06-2018 05:22,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
122,2018-06-19 10:52:43,81.190138,24.493528,0,19-06-2018 05:22,246,,1,1,14302,4003,0,1,1,13824,,300,300,,19-06-2018 05:23,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
123,2018-06-19 10:53:13,81.190138,24.493528,0,19-06-2018 05:23,246,,1,1,14301,4003,0,1,1,13824,,300,300,,19-06-2018 05:23,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
124,2018-06-19 10:53:43,81.190138,24.493528,0,19-06-2018 05:23,246,,1,1,14331,4003,0,1,1,13860,,300,300,,19-06-2018 05:24,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
125,2018-06-19 10:54:13,81.190138,24.493528,0,19-06-2018 05:24,246,,1,1,14326,4003,0,1,1,13855,,300,300,,19-06-2018 05:24,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
126,2018-06-19 10:54:43,81.190138,24.493528,0,19-06-2018 05:24,246,,1,1,14319,4003,0,1,1,13854,,300,300,,19-06-2018 05:25,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
127,2018-06-19 10:55:13,81.190138,24.493528,0,19-06-2018 05:25,246,,1,1,14329,4003,0,1,1,13859,,300,300,,19-06-2018 05:26,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
128,2018-06-19 10:55:43,81.190138,24.493528,0,19-06-2018 05:25,246,,1,1,14371,4003,0,1,1,13899,,300,300,,19-06-2018 05:26,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
129,2018-06-19 10:56:13,81.190138,24.493528,0,19-06-2018 05:26,246,,1,1,14363,4003,0,1,1,13890,,300,300,,19-06-2018 05:27,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
130,2018-06-19 10:56:43,81.190138,24.493528,0,19-06-2018 05:26,246,,1,1,14363,4003,0,1,1,13900,,300,300,,19-06-2018 05:27,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
131,2018-06-19 10:57:13,81.190138,24.493528,0,19-06-2018 05:27,246,,1,1,14356,4003,0,1,1,13893,,300,300,,19-06-2018 05:28,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
132,2018-06-19 10:57:43,81.190138,24.493528,0,19-06-2018 05:27,246,,1,1,14356,4003,0,1,1,13892,,300,300,,19-06-2018 05:28,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
133,2018-06-19 10:58:13,81.190138,24.493528,0,19-06-2018 05:28,246,,1,1,14356,4003,0,1,1,13893,,300,300,,19-06-2018 05:29,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
134,2018-06-19 10:58:43,81.190138,24.493528,0,19-06-2018 05:28,246,,1,1,14364,4003,0,1,1,13894,,300,300,,19-06-2018 05:29,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
135,2018-06-19 10:59:13,81.190138,24.493528,0,19-06-2018 05:29,246,,1,1,14380,4003,0,1,1,13869,,300,300,,19-06-2018 05:29,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
136,2018-06-19 10:59:43,81.190138,24.493528,0,19-06-2018 05:29,246,,1,1,14351,4003,0,1,1,13882,,300,300,,19-06-2018 05:30,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
137,2018-06-19 11:00:13,81.190138,24.493528,0,19-06-2018 05:30,246,,1,1,14370,4003,0,1,1,13895,,300,300,,19-06-2018 05:31,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
138,2018-06-19 11:00:43,81.190138,24.493528,0,19-06-2018 05:30,246,,1,1,14356,4003,0,1,1,13878,,300,300,,19-06-2018 05:31,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
139,2018-06-19 11:01:13,81.190138,24.493528,0,19-06-2018 05:31,246,,1,1,14315,4003,0,1,1,13852,,300,300,,19-06-2018 05:32,,,"24.493528, 81.190138",0.0,0.008333333333333333,0.0
140,2018-06-19 11:01:43,81.190675,24.493762,3,19-06-2018 05:31,66,,1,1,14321,4003,61,1,1,13845,,300,300,,19-06-2018 05:32,1.0659319876410827,1.0659319876410827,"24.493762, 81.190675",0.06028642109990451,0.008333333333333333,7.234370531988541
141,2018-06-19 11:02:13,81.190733,24.493786,0,19-06-2018 05:32,67,,1,1,14328,4003,7,1,1,13861,,300,300,,19-06-2018 05:32,12.195863744888275,12.195863744888275,"24.493786, 81.190733",0.006451976895725641,0.008333333333333333,0.7742372274870769
142,2018-06-19 11:02:39,81.19097,24.493829,6,19-06-2018 05:32,214,,1,1,14281,4003,25,1,1,13803,,300,300,,19-06-2018 05:33,161.14927845418143,161.14927845418143,"24.493829, 81.19097",0.024489881985780244,0.007222222222222222,3.3909067364926493
143,2018-06-19 11:02:58,81.190726,24.493693,6,19-06-2018 05:32,253,,1,1,14295,4003,29,1,1,13810,,300,300,,19-06-2018 05:33,6.141924354781484,6.141924354781484,"24.493693, 81.190726",0.02895838867583998,0.005277777777777778,5.486852591211785
144,2018-06-19 11:03:28,81.19032299999999,24.493522,0,19-06-2018 05:33,265,,1,1,14324,4003,46,1,1,13853,,300,300,,19-06-2018 05:34,,,"24.493522, 81.19032299999999",0.04502576696798385,0.008333333333333333,5.403092036158061
145,2018-06-19 11:03:31,81.19032299999999,24.493522,0,19-06-2018 05:33,265,,0,1,14365,4003,0,1,1,13913,,300,300,,19-06-2018 05:34,,,"24.493522, 81.19032299999999",0.0,0.0008333333333333334,0.0
146,2018-06-19 11:04:01,81.19032299999999,24.493522,0,19-06-2018 05:34,265,,0,0,13715,4003,0,1,1,0,,300,300,,19-06-2018 05:34,,,"24.493522, 81.19032299999999",0.0,0.008333333333333333,0.0
147,2018-06-19 11:04:31,81.19032299999999,24.493522,0,19-06-2018 05:34,265,,0,0,13579,4003,0,1,0,0,,300,300,,19-06-2018 05:35,,,"24.493522, 81.19032299999999",0.0,0.008333333333333333,0.0
148,2018-06-19 11:05:01,81.19032299999999,24.493522,0,19-06-2018 05:35,265,,0,0,13521,4003,0,1,0,0,,300,300,,19-06-2018 05:36,,,"24.493522, 81.19032299999999",0.0,0.008333333333333333,0.0
149,2018-06-19 11:05:07,81.19032299999999,24.493522,0,19-06-2018 05:35,265,,0,0,13491,4003,0,1,0,0,,300,300,,19-06-2018 05:36,,,"24.493522, 81.19032299999999",0.0,0.0016666666666666668,0.0
150,2018-06-19 11:05:37,81.19032299999999,24.493522,0,19-06-2018 05:35,265,,0,0,13499,4003,0,1,0,12,,300,300,,19-06-2018 05:36,,,"24.493522, 81.19032299999999",0.0,0.008333333333333333,0.0
151,2018-06-19 11:06:07,81.19032299999999,24.493522,0,19-06-2018 05:36,265,,0,0,13462,4003,0,1,0,0,,300,300,,19-06-2018 05:36,,,"24.493522, 81.19032299999999",0.0,0.008333333333333333,0.0
152,2018-06-19 11:06:37,81.19032299999999,24.493522,0,19-06-2018 05:36,265,,0,0,13443,4003,0,1,0,0,,300,300,,19-06-2018 05:37,,,"24.493522, 81.19032299999999",0.0,0.008333333333333333,0.0
153,2018-06-19 11:07:02,81.19032299999999,24.493522,0,19-06-2018 05:37,265,,1,1,13423,4003,0,1,1,0,,300,300,,19-06-2018 05:37,,,"24.493522, 81.19032299999999",0.0,0.006944444444444444,0.0
154,2018-06-19 11:07:32,81.19032299999999,24.493522,0,19-06-2018 05:37,265,,1,1,12834,4003,0,1,1,2529,,300,300,,19-06-2018 05:38,,,"24.493522, 81.19032299999999",0.0,0.008333333333333333,0.0
155,2018-06-19 11:08:02,81.190566,24.493610999999998,4,19-06-2018 05:38,65,,1,1,14314,4003,27,1,1,13841,,300,300,,19-06-2018 05:38,2.4670141327675204,2.4670141327675204,"24.493610999999998, 81.190566",0.026530027934085494,0.008333333333333333,3.1836033520902594
156,2018-06-19 11:08:32,81.190893,24.493747,3,19-06-2018 05:38,58,,1,1,14329,4003,37,1,1,13844,,300,300,,19-06-2018 05:39,33.6463612195626,33.6463612195626,"24.493747, 81.190893",0.03640736439404452,0.008333333333333333,4.3688837272853425
157,2018-06-19 11:09:02,81.191002,24.49391,0,19-06-2018 05:39,146,,1,1,14358,4003,22,1,1,13884,,300,300,,19-06-2018 05:44,,,"24.49391, 81.191002",0.021166893022717494,0.008333333333333333,2.540027162726099
158,2018-06-19 11:09:32,81.191002,24.49391,0,19-06-2018 05:39,146,,1,1,14352,4003,0,1,1,13885,,300,12,,19-06-2018 05:54,,,"24.49391, 81.191002",0.0,0.008333333333333333,0.0
159,2018-06-19 11:10:02,81.191002,24.49391,0,19-06-2018 05:40,146,,1,1,14382,4003,0,1,1,13910,,300,12,,19-06-2018 05:54,,,"24.49391, 81.191002",0.0,0.008333333333333333,0.0
160,2018-06-19 11:10:32,81.191002,24.49391,0,19-06-2018 05:40,146,,1,1,14284,4003,0,1,1,13797,,300,12,,19-06-2018 05:54,,,"24.49391, 81.191002",0.0,0.008333333333333333,0.0
161,2018-06-19 11:10:40,81.191053,24.493882,6,19-06-2018 05:40,104,,1,1,14278,4003,6,1,1,13815,,300,12,,19-06-2018 05:54,20.021487064315696,20.021487064315696,"24.493882, 81.191053",0.006028348783655994,0.0022222222222222222,2.712756952645197
162,2018-06-19 11:10:41,81.191066,24.493879999999997,5,19-06-2018 05:40,93,,1,1,14285,4003,1,1,1,13815,,300,12,,19-06-2018 05:54,17.718788883525548,17.718788883525548,"24.493879999999997, 81.191066",0.0013361683362971897,0.0002777777777777778,4.810206010669883
163,2018-06-19 11:10:43,81.19110400000001,24.493886,6,19-06-2018 05:40,72,,1,1,14273,4003,4,1,1,13814,,300,12,,19-06-2018 05:54,12.558157046250352,12.558157046250352,"24.493886, 81.19110400000001",0.003908584187704569,0.0005555555555555556,7.035451537868224
164,2018-06-19 11:11:13,81.191616,24.494088,6,19-06-2018 05:41,69,,1,1,14284,4003,58,1,1,13817,,300,12,,19-06-2018 05:54,12.368436614778346,12.368436614778346,"24.494088, 81.191616",0.05651398284881736,0.008333333333333333,6.781677941858083
165,2018-06-19 11:11:42,81.191802,24.494118,6,19-06-2018 05:41,199,,1,1,14288,4003,19,1,1,13815,,300,12,,19-06-2018 05:54,137.39617222460157,137.39617222460157,"24.494118, 81.191802",0.019143477956356344,0.008055555555555555,2.376431746306305
166,2018-06-19 11:11:44,81.191776,24.494085000000002,7,19-06-2018 05:41,223,,1,1,14282,4003,5,1,1,13792,,300,300,,19-06-2018 05:44,25.599927733223023,25.599927733223023,"24.494085000000002, 81.191776",0.004506214639627069,0.0005555555555555556,8.111186351328724
167,2018-06-19 11:11:52,81.191603,24.494,7,19-06-2018 05:41,245,,1,1,14289,4003,20,1,1,13819,,300,300,,19-06-2018 05:44,3.729224829581231,3.729224829581231,"24.494, 81.191603",0.019902932484550724,0.0022222222222222222,8.956319618047825
168,2018-06-19 11:12:22,81.191046,24.49377,7,19-06-2018 05:42,241,,1,1,14286,4003,63,1,1,13824,,300,300,,19-06-2018 05:44,8.59518798007583,8.59518798007583,"24.49377, 81.191046",0.061939168405740624,0.008333333333333333,7.432700208688875
169,2018-06-19 11:12:52,81.190554,24.493474,7,19-06-2018 05:42,227,,1,1,14292,4003,61,1,1,13831,,300,300,,19-06-2018 05:44,7.3180056770805475,7.3180056770805475,"24.493474, 81.190554",0.0596815089652184,0.008333333333333333,7.161781075826208
170,2018-06-19 11:13:22,81.190214,24.493205,4,19-06-2018 05:43,234,,1,1,14269,4003,46,1,1,13824,,300,300,,19-06-2018 05:44,3.5884135783719477,3.5884135783719477,"24.493205, 81.190214",0.045557162862905856,0.008333333333333333,5.466859543548702
171,2018-06-19 11:13:52,81.19008000000001,24.493112,0,19-06-2018 05:43,235,,1,1,14297,4003,17,1,1,13825,,300,300,,19-06-2018 05:44,3.442727698463899,3.442727698463899,"24.493112, 81.19008000000001",0.017046775816422482,0.008333333333333333,2.0456130979706977
172,2018-06-19 11:14:22,81.189702,24.492882,4,19-06-2018 05:44,250,,1,1,14301,4003,47,1,1,13833,,300,300,,19-06-2018 05:45,11.202349468169865,11.202349468169865,"24.492882, 81.189702",0.04601096474785,0.008333333333333333,5.521315769742
173,2018-06-19 11:14:52,81.18953,24.492819,0,19-06-2018 05:44,254,,1,1,14303,4003,19,1,1,13824,,300,300,,19-06-2018 05:47,55.98263744458797,55.98263744458797,"24.492819, 81.18953",0.01877871675689348,0.008333333333333333,2.2534460108272176
174,2018-06-19 11:15:22,81.189382,24.492926,0,19-06-2018 05:45,310,,1,1,14313,4003,19,1,1,13824,,300,300,,19-06-2018 05:47,30.197551889873505,30.197551889873505,"24.492926, 81.189382",0.019118265349682542,0.008333333333333333,2.294191841961905
175,2018-06-19 11:15:51,81.188979,24.492966,6,19-06-2018 05:45,212,,1,1,14303,4003,42,1,1,13819,,300,300,,19-06-2018 05:47,48.048811588250835,48.048811588250835,"24.492966, 81.188979",0.04108783786140644,0.008055555555555555,5.1005591827952825
176,2018-06-19 11:16:21,81.188659,24.492673999999997,4,19-06-2018 05:46,234,,1,1,14287,4003,47,1,1,13811,,300,300,,19-06-2018 05:47,2.2356196221751876,2.2356196221751876,"24.492673999999997, 81.188659",0.04580562204007745,0.008333333333333333,5.4966746448092945
177,2018-06-19 11:16:51,81.188378,24.492437,4,19-06-2018 05:46,230,,1,1,14302,4003,40,1,1,13805,,300,300,,19-06-2018 05:47,4.855168418156168,4.855168418156168,"24.492437, 81.188378",0.03873475565434834,0.008333333333333333,4.648170678521801
178,2018-06-19 11:17:21,81.188141,24.4922,0,19-06-2018 05:47,210,,1,1,14306,4003,36,1,1,13831,,300,300,,19-06-2018 05:48,6.084693868113874,6.084693868113874,"24.4922, 81.188141",0.035583962184225715,0.008333333333333333,4.270075462107086
179,2018-06-19 11:17:30,81.18803199999999,24.492112,6,19-06-2018 05:47,231,,1,1,14295,4003,15,1,1,13821,,300,300,,19-06-2018 05:48,2.873445851224417,2.873445851224417,"24.492112, 81.18803199999999",0.014733536202755611,0.0025,5.893414481102244
180,2018-06-19 11:18:00,81.187712,24.491826,5,19-06-2018 05:48,224,,1,1,14299,4003,46,1,1,13821,,300,300,,19-06-2018 05:48,3.560608195719722,3.560608195719722,"24.491826, 81.187712",0.045338947364386206,0.008333333333333333,5.440673683726345
181,2018-06-19 11:18:30,81.187386,24.491495999999998,6,19-06-2018 05:48,215,,1,1,14298,4003,50,1,1,13818,,300,300,,19-06-2018 05:49,2.771595430955134,2.771595430955134,"24.491495999999998, 81.187386",0.04927459687691659,0.008333333333333333,5.912951625229991
182,2018-06-19 11:19:00,81.187078,24.491213000000002,5,19-06-2018 05:49,230,,1,1,14294,4003,45,1,1,13827,,300,300,,19-06-2018 05:49,1.493405227813153,1.493405227813153,"24.491213000000002, 81.187078",0.044240939556030826,0.008333333333333333,5.308912746723699
183,2018-06-19 11:19:30,81.186758,24.490934,5,19-06-2018 05:49,227,,1,1,14297,4003,46,1,1,13825,,300,300,,19-06-2018 05:50,1.6235439713952768,1.6235439713952768,"24.490934, 81.186758",0.04480079292830986,0.008333333333333333,5.376095151397183
184,2018-06-19 11:20:00,81.186413,24.49065,6,19-06-2018 05:50,224,,1,1,14294,4003,48,1,1,13809,,300,300,,19-06-2018 05:51,2.0285060209943153,2.0285060209943153,"24.49065, 81.186413",0.04703682430596816,0.008333333333333333,5.644418916716179
185,2018-06-19 11:20:30,81.18606700000001,24.490344,5,19-06-2018 05:50,224,,1,1,14305,4003,50,1,1,13821,,300,300,,19-06-2018 05:51,0.12148585744796565,0.12148585744796565,"24.490344, 81.18606700000001",0.048773140062493996,0.008333333333333333,5.852776807499279
186,2018-06-19 11:21:00,81.185754,24.490066,5,19-06-2018 05:51,228,,1,1,14288,4003,45,1,1,13824,,300,300,,19-06-2018 05:51,0.56086589161138,0.56086589161138,"24.490066, 81.185754",0.04421273197973984,0.008333333333333333,5.305527837568781
187,2018-06-19 11:21:30,81.185446,24.489787,5,19-06-2018 05:51,221,,1,1,14297,4003,45,1,1,13829,,300,300,,19-06-2018 05:52,1.8260415645966357,1.8260415645966357,"24.489787, 81.185446",0.043928370580636235,0.008333333333333333,5.271404469676348
188,2018-06-19 11:22:00,81.18509399999999,24.489488,6,19-06-2018 05:52,225,,1,1,14298,4003,50,1,1,13828,,300,300,,19-06-2018 05:52,0.9763145102759964,0.9763145102759964,"24.489488, 81.18509399999999",0.04868168135961072,0.008333333333333333,5.841801763153287
189,2018-06-19 11:22:30,81.18470400000001,24.489168,6,19-06-2018 05:52,232,,1,1,14292,4003,54,1,1,13832,,300,300,,19-06-2018 05:53,15.935529221749258,15.935529221749258,"24.489168, 81.18470400000001",0.0530951692681577,0.008333333333333333,6.371420312178924
190,2018-06-19 11:23:00,81.184506,24.488882,5,19-06-2018 05:53,198,,1,1,14285,4003,38,1,1,13806,,300,300,,19-06-2018 05:53,15.694158220554895,15.694158220554895,"24.488882, 81.184506",0.03750141694852749,0.008333333333333333,4.500170033823299
191,2018-06-19 11:23:05,81.184448,24.488834,6,19-06-2018 05:53,240,,1,1,14274,4003,8,1,1,13812,,300,300,,19-06-2018 05:53,0.01831705553844205,0.01831705553844205,"24.488834, 81.184448",0.007926628833899893,0.001388888888888889,5.707172760407923
192,2018-06-19 11:23:10,81.184384,24.488781,6,19-06-2018 05:53,217,,1,1,14266,4003,9,1,1,13823,,300,300,,19-06-2018 05:54,1.1860785739972375,1.1860785739972375,"24.488781, 81.184384",0.008749189176598605,0.001388888888888889,6.299416207150995
193,2018-06-19 11:23:26,81.184186,24.48861,6,19-06-2018 05:53,237,,1,1,14290,4003,28,1,1,13824,,300,300,,19-06-2018 05:54,13.291197036527487,13.291197036527487,"24.48861, 81.184186",0.027596434008006616,0.0044444444444444444,6.209197651801489
194,2018-06-19 11:23:56,81.183712,24.488363,6,19-06-2018 05:53,237,,1,1,14285,4003,56,1,1,13818,,300,300,,19-06-2018 05:54,0.8553562482693886,0.8553562482693886,"24.488363, 81.183712",0.05529002637348654,0.008333333333333333,6.6348031648183845
195,2018-06-19 11:24:26,81.183277,24.488128,6,19-06-2018 05:54,244,,1,1,14302,4003,52,1,1,13830,,300,12,,19-06-2018 06:12,6.80142575200748,6.80142575200748,"24.488128, 81.183277",0.05120335588588357,0.008333333333333333,6.144402706306028
196,2018-06-19 11:24:56,81.182746,24.487918,6,19-06-2018 05:54,248,,1,1,14294,4003,60,1,1,13813,,300,12,,19-06-2018 06:12,5.801351989259319,5.801351989259319,"24.487918, 81.182746",0.05863562431709869,0.008333333333333333,7.036274918051843
197,2018-06-19 11:25:26,81.182208,24.487766,6,19-06-2018 05:55,253,,1,1,14294,4003,58,1,1,13823,,300,12,,19-06-2018 06:10,2.901463785802544,2.901463785802544,"24.487766, 81.182208",0.05707391519191981,0.008333333333333333,6.848869823030377
198,2018-06-19 11:25:56,81.18168299999999,24.487645999999998,6,19-06-2018 05:55,258,,1,1,14301,4003,56,1,1,13827,,300,12,,19-06-2018 06:10,5.722759848051955,5.722759848051955,"24.487645999999998, 81.18168299999999",0.05485127048691831,0.008333333333333333,6.582152458430198
199,2018-06-19 11:26:26,81.18116500000001,24.487581,6,19-06-2018 05:56,254,,1,1,14297,4003,54,1,1,13809,,300,12,,19-06-2018 06:10,1.7332847142156473,1.7332847142156473,"24.487581, 81.18116500000001",0.05299823624123305,0.008333333333333333,6.3597883489479665
200,2018-06-19 11:26:56,81.18065899999999,24.487533,5,19-06-2018 05:56,264,,1,1,14288,4003,53,1,1,13807,,300,12,,19-06-2018 06:10,1.4101735923907899,1.4101735923907899,"24.487533, 81.18065899999999",0.05156539470552019,0.008333333333333333,6.1878473646624235
201,2018-06-19 11:27:26,81.180288,24.487507,0,19-06-2018 05:57,12,,1,1,14334,4003,38,1,1,13854,,300,300,,19-06-2018 05:59,6.610871869788028,6.610871869788028,"24.487507, 81.180288",0.03771644607583182,0.008333333333333333,4.525973529099819
202,2018-06-19 11:27:43,81.180256,24.487501,6,19-06-2018 05:57,266,,1,1,14273,4003,3,1,1,13828,,300,300,,19-06-2018 05:59,8.76873023945474,8.76873023945474,"24.487501, 81.180256",0.0033110573305704803,0.004722222222222222,0.7011650817678664
